step,drift_score
3392,7.65681266784668e-06
3400,6.187856197357178e-06
3408,6.219744682312011e-06
3416,5.483329296112061e-06
3424,7.1668624877929684e-06
3432,5.551278591156006e-06
3440,4.886984825134277e-06
3448,4.9808621406555174e-06
3456,1.1021196842193604e-05
3464,9.367167949676514e-06
3472,7.311701774597168e-06
3480,6.459355354309082e-06
3488,5.907118320465088e-06
3496,4.902482032775879e-06
3504,6.317496299743652e-06
3512,5.427896976470947e-06
3520,4.176795482635498e-06
3528,8.40306282043457e-06
3536,4.734396934509278e-06
3544,9.965598583221435e-06
3552,5.390644073486328e-06
3560,7.971525192260743e-06
3568,7.021725177764893e-06
3576,7.940828800201416e-06
3584,8.696913719177246e-06
3592,1.1654496192932129e-05
3600,6.840527057647705e-06
3608,7.568597793579102e-06
3616,6.44683837890625e-06
3624,4.490315914154052e-06
3632,5.411207675933838e-06
3640,3.7723779678344726e-06
3648,4.723072052001953e-06
3656,6.126463413238525e-06
3664,4.518330097198487e-06
3672,7.028281688690186e-06
3680,4.843175411224365e-06
3688,6.366968154907226e-06
3696,4.961490631103515e-06
3704,9.101629257202148e-06
3712,7.326900959014892e-06
3720,4.166364669799805e-06
3728,3.879964351654053e-06
3736,5.994439125061035e-06
3744,8.713901042938232e-06
3752,1.4826357364654541e-05
3760,8.279085159301758e-06
3768,9.40471887588501e-06
3776,7.306337356567383e-06
3784,4.674196243286133e-06
3792,6.890296936035156e-06
3800,7.15792179107666e-06
3808,6.906986236572265e-06
3816,5.791783332824707e-06
3824,6.7564845085144045e-06
3832,8.127391338348388e-06
3840,1.59493088722229e-05
3848,1.1258125305175781e-05
3856,1.3732016086578369e-05
3864,5.288422107696533e-06
3872,6.7225098609924314e-06
3880,4.59909439086914e-06
3888,6.408095359802246e-06
3896,5.339086055755615e-06
3904,5.081295967102051e-06
3912,5.9142708778381344e-06
3920,5.58316707611084e-06
3928,4.590153694152832e-06
3936,5.170702934265137e-06
3944,5.435645580291748e-06
3952,7.398128509521485e-06
3960,1.3004541397094727e-05
3968,1.2437105178833008e-05
3976,1.0639727115631103e-05
3984,1.2131035327911377e-05
3992,1.1435151100158691e-05
4000,9.029507637023926e-06
4008,7.906556129455567e-06
4016,7.757246494293214e-06
4024,5.977749824523926e-06
4032,6.9427490234375e-06
4040,8.991062641143799e-06
4048,6.522834300994873e-06
4056,3.935396671295166e-06
4064,2.7620792388916018e-06
4072,5.05983829498291e-06
4080,4.172921180725098e-06
4088,4.250109195709229e-06
4096,2.256631851196289e-06
4104,3.9312243461608886e-06
4112,4.517436027526856e-06
4120,2.9915571212768553e-06
4128,4.267394542694092e-06
4136,3.579258918762207e-06
4144,7.583796977996826e-06
4152,9.81837511062622e-06
4160,1.4844834804534913e-05
4168,7.427036762237549e-06
4176,5.736947059631348e-06
4184,9.107589721679688e-06
4192,6.242692470550537e-06
4200,7.400810718536377e-06
4208,8.029341697692872e-06
4216,7.471144199371338e-06
4224,7.1895122528076175e-06
4232,5.254745483398437e-06
4240,3.4326314926147463e-06
4248,3.737807273864746e-06
4256,3.210604190826416e-06
4264,3.3041834831237794e-06
4272,8.888840675354004e-06
4280,8.194148540496826e-06
4288,1.0193586349487305e-05
4296,7.4210762977600095e-06
4304,8.434653282165527e-06
4312,6.507039070129395e-06
4320,4.4772028923034665e-06
4328,3.86357307434082e-06
4336,3.8605928421020505e-06
4344,3.2022595405578614e-06
4352,4.326999187469482e-06
4360,5.21928071975708e-06
4368,4.639923572540283e-06
4376,3.561675548553467e-06
4384,5.419254302978516e-06
4392,6.137490272521973e-06
4400,1.0042190551757812e-05
4408,8.850395679473878e-06
4416,7.418692111968994e-06
4424,5.616545677185059e-06
4432,7.807910442352295e-06
4440,4.944503307342529e-06
4448,5.214214324951172e-06
4456,6.337463855743408e-06
4464,5.2252411842346195e-06
4472,6.618499755859375e-06
4480,8.222758769989014e-06
4488,8.996129035949707e-06
4496,6.117522716522217e-06
4504,8.622407913208008e-06
4512,1.0126829147338868e-05
4520,8.117556571960449e-06
4528,8.201897144317626e-06
4536,4.219114780426025e-06
4544,4.078149795532227e-06
4552,3.2719969749450685e-06
4560,3.2639503479003905e-06
4568,3.604590892791748e-06
4576,3.1816959381103517e-06
4584,1.7267465591430663e-06
4592,3.5211443901062013e-06
4600,4.121959209442139e-06
4608,3.3840537071228026e-06
4616,6.866753101348877e-06
4624,5.120933055877686e-06
4632,4.893243312835693e-06
4640,7.387101650238037e-06
4648,7.1561336517333986e-06
4656,8.677840232849121e-06
4664,6.5436959266662596e-06
4672,5.927085876464844e-06
4680,6.045103073120117e-06
4688,5.643367767333985e-06
4696,4.886984825134277e-06
4704,3.7854909896850585e-06
4712,6.00963830947876e-06
4720,7.723569869995118e-06
4728,3.5184621810913087e-06
4736,3.0243396759033204e-06
4744,3.2141804695129393e-06
4752,2.4828314781188966e-06
4760,3.7154555320739747e-06
4768,3.936588764190674e-06
4776,3.4409761428833006e-06
4784,5.652010440826416e-06
4792,5.236268043518066e-06
4800,8.583664894104003e-06
4808,7.180869579315185e-06
4816,5.632340908050537e-06
4824,3.9634108543396e-06
4832,4.324913024902344e-06
4840,9.99927520751953e-06
4848,4.466474056243897e-06
4856,3.262460231781006e-06
4864,2.765953540802002e-06
4872,2.1848082542419434e-06
4880,5.037486553192139e-06
4888,6.613433361053467e-06
4896,6.338655948638916e-06
4904,8.948743343353271e-06
4912,5.801916122436524e-06
4920,6.243884563446045e-06
4928,6.4942240715026854e-06
4936,3.465712070465088e-06
4944,3.47137451171875e-06
4952,3.929436206817627e-06
4960,7.472038269042969e-06
4968,8.173584938049316e-06
4976,7.606148719787598e-06
4984,4.599392414093018e-06
4992,5.0774216651916505e-06
5000,6.143152713775635e-06
5008,5.589425563812256e-06
5016,1.2227892875671387e-05
5024,8.847415447235108e-06
5032,7.287561893463135e-06
5040,5.970299243927002e-06
5048,3.92913818359375e-06
5056,3.4436583518981933e-06
5064,4.237592220306396e-06
5072,3.3742189407348632e-06
5080,2.867579460144043e-06
5088,2.5054812431335447e-06
5096,3.5315752029418945e-06
5104,3.0621886253356934e-06
5112,2.7570128440856935e-06
5120,2.3493170738220214e-06
5128,3.0812621116638184e-06
5136,4.357099533081054e-06
5144,5.1903724670410155e-06
5152,5.215704441070556e-06
5160,3.6925077438354494e-06
5168,4.257261753082275e-06
5176,5.13225793838501e-06
5184,4.318356513977051e-06
5192,4.717409610748291e-06
5200,4.259347915649414e-06
5208,4.135072231292725e-06
5216,3.6907196044921876e-06
5224,3.625154495239258e-06
5232,5.019903182983398e-06
5240,6.548464298248291e-06
5248,5.9133768081665035e-06
5256,5.194246768951416e-06
5264,4.613995552062988e-06
5272,6.115734577178955e-06
5280,4.485547542572021e-06
5288,5.020499229431153e-06
5296,4.86522912979126e-06
5304,3.573000431060791e-06
5312,3.263652324676514e-06
5320,3.215968608856201e-06
5328,5.574226379394531e-06
5336,4.300177097320556e-06
5344,3.2323598861694334e-06
5352,3.4144520759582517e-06
5360,2.96473503112793e-06
5368,2.6035308837890625e-06
5376,6.001591682434082e-06
5384,6.39408826828003e-06
5392,5.635917186737061e-06
5400,5.536079406738281e-06
5408,6.0912966728210445e-06
5416,6.500780582427978e-06
5424,6.434619426727295e-06
5432,3.6695599555969237e-06
5440,8.17626714706421e-06
5448,7.864534854888916e-06
5456,5.376040935516357e-06
5464,5.159080028533936e-06
5472,5.363225936889649e-06
5480,6.918907165527344e-06
5488,3.898739814758301e-06
5496,3.419816493988037e-06
5504,3.605186939239502e-06
5512,2.689659595489502e-06
5520,2.4464726448059083e-06
5528,2.000629901885986e-06
5536,4.599392414093018e-06
5544,3.1954050064086914e-06
5552,4.7582387924194335e-06
5560,4.200041294097901e-06
5568,3.958940505981445e-06
5576,6.651878356933593e-06
5584,1.0020434856414795e-05
5592,6.9969892501831055e-06
5600,7.398426532745361e-06
5608,5.018413066864013e-06
5616,4.175901412963867e-06
5624,5.19871711730957e-06
5632,4.4009089469909664e-06
5640,4.642605781555176e-06
5648,3.008544445037842e-06
5656,2.8070807456970214e-06
5664,4.523992538452149e-06
5672,5.075633525848389e-06
5680,3.819465637207031e-06
5688,6.622076034545898e-06
5696,5.096495151519775e-06
5704,6.209313869476318e-06
5712,5.7646632194519045e-06
5720,5.924403667449951e-06
5728,9.324848651885986e-06
5736,6.687641143798828e-06
5744,6.990730762481689e-06
5752,5.434751510620118e-06
5760,3.973543643951416e-06
5768,6.029605865478515e-06
5776,5.094408988952637e-06
5784,4.295706748962402e-06
5792,2.627968788146973e-06
5800,4.491508007049561e-06
5808,2.1058320999145507e-06
5816,2.1660327911376955e-06
5824,4.163086414337158e-06
5832,3.4123659133911133e-06
5840,3.0243396759033204e-06
5848,2.531707286834717e-06
5856,2.815425395965576e-06
5864,3.7789344787597655e-06
5872,3.909766674041748e-06
5880,3.3348798751831056e-06
5888,2.4008750915527344e-06
5896,3.5849213600158693e-06
5904,4.366040229797363e-06
5912,4.928410053253174e-06
5920,2.8592348098754882e-06
5928,3.03417444229126e-06
5936,5.3137540817260746e-06
5944,5.723834037780762e-06
5952,4.943907260894775e-06
5960,2.2470951080322267e-06
5968,3.99172306060791e-06
5976,5.673468112945557e-06
5984,4.520416259765625e-06
5992,3.3667683601379394e-06
6000,4.062950611114502e-06
6008,3.184974193572998e-06
6016,2.634525299072266e-06
6024,4.282593727111816e-06
6032,5.540847778320312e-06
6040,5.4657459259033205e-06
6048,4.239976406097412e-06
6056,7.280409336090088e-06
6064,6.5201520919799805e-06
6072,5.888044834136963e-06
6080,7.98255205154419e-06
6088,7.858574390411377e-06
6096,7.860064506530762e-06
6104,6.885528564453125e-06
6112,5.093216896057129e-06
6120,4.830062389373779e-06
6128,4.146397113800049e-06
6136,5.76704740524292e-06
6144,7.897913455963134e-06
6152,6.352663040161133e-06
6160,5.4633617401123045e-06
6168,2.179741859436035e-06
6176,2.982020378112793e-06
6184,3.965795040130615e-06
6192,4.415214061737061e-06
6200,4.228949546813965e-06
6208,3.2564997673034667e-06
6216,3.93301248550415e-06
6224,2.0632147789001466e-06
6232,2.4077296257019045e-06
6240,4.116594791412353e-06
6248,2.8279423713684082e-06
6256,2.2894144058227537e-06
6264,2.3171305656433105e-06
6272,3.037154674530029e-06
6280,2.634525299072266e-06
6288,2.516508102416992e-06
6296,3.2961368560791014e-06
6304,3.3068656921386717e-06
6312,4.595518112182617e-06
6320,5.410611629486084e-06
6328,9.234249591827393e-06
6336,5.826950073242188e-06
6344,5.05208969116211e-06
6352,5.5363774299621585e-06
6360,4.71949577331543e-06
6368,4.507303237915039e-06
6376,4.078447818756103e-06
6384,5.325078964233399e-06
6392,3.8006901741027832e-06
6400,2.903938293457031e-06
6408,2.733767032623291e-06
6416,1.895129680633545e-06
6424,4.673898220062256e-06
6432,5.645155906677246e-06
6440,3.763139247894287e-06
6448,2.1696090698242187e-06
6456,3.293752670288086e-06
6464,5.413591861724854e-06
6472,4.3284893035888675e-06
6480,5.4210424423217775e-06
6488,4.052519798278808e-06
6496,3.265440464019775e-06
6504,5.194544792175293e-06
6512,2.7489662170410155e-06
6520,3.9434432983398435e-06
6528,5.0938129425048824e-06
6536,3.044605255126953e-06
6544,4.167854785919189e-06
6552,2.9778480529785157e-06
6560,1.997947692871094e-06
6568,3.0243396759033204e-06
6576,2.1895766258239746e-06
6584,1.805424690246582e-06
6592,2.4193525314331057e-06
6600,2.0578503608703612e-06
6608,2.390146255493164e-06
6616,2.799332141876221e-06
6624,2.7731060981750487e-06
6632,2.0569562911987304e-06
6640,2.8559565544128417e-06
6648,4.833340644836426e-06
6656,3.371238708496094e-06
6664,6.185770034790039e-06
6672,4.587173461914062e-06
6680,3.365576267242432e-06
6688,2.6023387908935545e-06
6696,4.312098026275635e-06
6704,4.655420780181885e-06
6712,3.2135844230651855e-06
6720,5.0514936447143555e-06
6728,4.363954067230225e-06
6736,3.5133957862854004e-06
6744,3.4335255622863768e-06
6752,3.900527954101562e-06
6760,3.5238265991210936e-06
6768,2.8651952743530274e-06
6776,1.8396973609924315e-06
6784,2.5513768196105957e-06
6792,2.424120903015137e-06
6800,2.9903650283813478e-06
6808,2.3370981216430665e-06
6816,2.5659799575805662e-06
6824,5.470514297485352e-06
6832,6.73830509185791e-06
6840,5.299150943756104e-06
6848,5.988180637359619e-06
6856,4.990100860595703e-06
6864,4.1294097900390626e-06
6872,4.11689281463623e-06
6880,8.203089237213135e-06
6888,6.539225578308105e-06
6896,4.183650016784668e-06
6904,4.6160817146301265e-06
6912,5.6493282318115235e-06
6920,4.7460198402404785e-06
6928,5.041956901550293e-06
6936,4.033148288726807e-06
6944,2.321600914001465e-06
6952,1.9863247871398927e-06
6960,4.090070724487305e-06
6968,3.9792060852050784e-06
6976,2.2986531257629393e-06
6984,1.8996000289916993e-06
6992,3.463625907897949e-06
7000,3.0750036239624025e-06
7008,2.4652481079101562e-06
7016,2.2923946380615235e-06
7024,2.4765729904174803e-06
7032,3.1238794326782225e-06
7040,3.2824277877807617e-06
7048,4.2244791984558105e-06
7056,3.274083137512207e-06
7064,4.711747169494629e-06
7072,4.294514656066894e-06
7080,4.131495952606201e-06
7088,3.2269954681396485e-06
7096,2.9534101486206053e-06
7104,4.97579574584961e-06
7112,4.301369190216065e-06
7120,6.0856342315673825e-06
7128,6.210505962371826e-06
7136,6.832480430603027e-06
7144,4.951059818267822e-06
7152,4.6038627624511716e-06
7160,4.8533082008361815e-06
7168,4.6494603157043454e-06
7176,8.104145526885987e-06
7184,9.861886501312257e-06
7192,7.232129573822021e-06
7200,5.589723587036133e-06
7208,4.4551491737365725e-06
7216,2.881884574890137e-06
7224,3.062784671783447e-06
7232,2.524852752685547e-06
7240,5.821287631988526e-06
7248,4.85837459564209e-06
7256,3.67969274520874e-06
7264,3.909766674041748e-06
7272,3.7524104118347167e-06
7280,2.994835376739502e-06
7288,6.467998027801514e-06
7296,5.266070365905761e-06
7304,7.02589750289917e-06
7312,5.829334259033203e-06
7320,4.671812057495117e-06
7328,2.4709105491638183e-06
7336,3.00675630569458e-06
7344,3.1593441963195802e-06
7352,3.0934810638427734e-06
7360,3.1900405883789064e-06
7368,2.2664666175842284e-06
7376,1.6561150550842285e-06
7384,2.205967903137207e-06
7392,3.064870834350586e-06
7400,1.7702579498291015e-06
7408,1.5178322792053223e-06
7416,2.556443214416504e-06
7424,2.6226043701171875e-06
7432,2.4771690368652345e-06
7440,3.4925341606140136e-06
7448,2.8786063194274903e-06
7456,2.132058143615723e-06
7464,1.8191337585449218e-06
7472,2.4902820587158204e-06
7480,2.5138258934020994e-06
7488,3.323554992675781e-06
7496,4.63336706161499e-06
7504,5.176961421966553e-06
7512,6.697475910186767e-06
7520,4.916489124298096e-06
7528,3.95745038986206e-06
7536,2.3734569549560547e-06
7544,3.222525119781494e-06
7552,4.0397047996521e-06
7560,3.4162402153015135e-06
7568,3.3479928970336915e-06
7576,2.9984116554260254e-06
7584,2.492070198059082e-06
7592,2.1463632583618163e-06
7600,2.79158353805542e-06
7608,2.478361129760742e-06
7616,3.179013729095459e-06
7624,2.0676851272583006e-06
7632,3.673732280731201e-06
7640,4.345476627349854e-06
7648,4.011988639831543e-06
7656,4.110634326934815e-06
7664,6.137192249298096e-06
7672,4.233121871948242e-06
7680,4.587769508361816e-06
7688,3.1259655952453613e-06
7696,2.415776252746582e-06
7704,2.5033950805664062e-06
7712,3.0866265296936033e-06
7720,3.1173229217529295e-06
7728,2.238750457763672e-06
7736,2.6655197143554687e-06
7744,2.3379921913146974e-06
7752,1.818537712097168e-06
7760,2.900063991546631e-06
7768,2.1401047706604005e-06
7776,2.758800983428955e-06
7784,2.3818016052246094e-06
7792,3.7145614624023438e-06
7800,4.082620143890381e-06
7808,3.452003002166748e-06
7816,2.531707286834717e-06
7824,1.7976760864257813e-06
7832,1.4969706535339355e-06
7840,1.1053681373596192e-06
7848,2.340078353881836e-06
7856,3.4886598587036133e-06
7864,5.402565002441406e-06
7872,8.34941864013672e-06
7880,5.1221251487731935e-06
