step,accuracy
1600,0.3525
3200,0.4928125
4800,0.56625
6400,0.60984375
8000,0.640375
9600,0.6622916666666666
11200,0.6832142857142857
12800,0.697890625
14400,0.7097916666666667
16000,0.7171875
17600,0.7228977272727273
19200,0.72734375
20800,0.7341826923076923
22400,0.7385267857142858
24000,0.7429166666666667
25600,0.7481640625
27200,0.7529411764705882
28800,0.7565625
30400,0.760953947368421
32000,0.763875
33600,0.7661607142857143
35200,0.7688920454545455
36800,0.7710326086956522
38400,0.7725260416666667
40000,0.7741
41600,0.7760817307692308
43200,0.7779166666666667
44800,0.77984375
46400,0.7807543103448276
48000,0.7823125
49600,0.7839516129032258
51200,0.78583984375
52800,0.7872916666666666
54400,0.7888235294117647
56000,0.7898571428571428
57600,0.7907465277777778
59200,0.7913344594594595
60800,0.791875
62400,0.7923878205128205
64000,0.793046875
65600,0.7936432926829269
67200,0.7949107142857142
68800,0.795828488372093
70400,0.7963210227272727
72000,0.7968194444444444
73600,0.7972961956521739
75200,0.7976196808510638
76800,0.7981901041666667
78400,0.7986352040816327
80000,0.7987375
81600,0.7992401960784313
83200,0.7995673076923077
84800,0.7997877358490566
86400,0.7996296296296296
88000,0.800125
89600,0.8008370535714285
91200,0.8012609649122807
92800,0.801853448275862
94400,0.8022881355932203
96000,0.803125
97600,0.8037602459016393
99200,0.8047076612903226
100800,0.8053174603174603
102400,0.805859375
104000,0.8063653846153847
105600,0.8068276515151516
107200,0.8074813432835821
108800,0.8080238970588235
110400,0.8088496376811595
112000,0.80925
113600,0.8099383802816902
115200,0.8107986111111111
116800,0.8116352739726027
118400,0.8124662162162162
120000,0.8131833333333334
121600,0.81375
123200,0.814512987012987
124800,0.8149599358974359
126400,0.8156724683544304
128000,0.8164140625
129600,0.8170216049382716
131200,0.8174466463414635
132800,0.8180120481927711
134400,0.8187276785714286
136000,0.8193455882352941
137600,0.8199854651162791
139200,0.8204454022988505
140800,0.8209943181818182
142400,0.8215941011235955
144000,0.8222083333333333
145600,0.8226236263736264
147200,0.8231589673913043
148800,0.8238239247311828
150400,0.8242952127659574
152000,0.8248157894736842
153600,0.8254231770833333
155200,0.8257603092783505
156800,0.8261734693877552
158400,0.8264835858585858
160000,0.826975
161600,0.8274071782178218
163200,0.8278676470588235
164800,0.8278519417475728
166400,0.8275240384615384
168000,0.8275714285714286
169600,0.8274174528301886
171200,0.8276635514018692
172800,0.8278009259259259
174400,0.8280217889908257
176000,0.8282045454545455
177600,0.8283952702702703
179200,0.8287388392857142
180800,0.829070796460177
182400,0.8293914473684211
184000,0.829858695652174
185600,0.8299730603448275
187200,0.8302350427350428
188800,0.8305296610169491
190400,0.8308193277310925
192000,0.8313489583333333
