step,accuracy
6400,0.640625
12800,0.627734375
19200,0.6173958333333334
25600,0.614140625
32000,0.61003125
38400,0.6068229166666667
44800,0.6082366071428571
51200,0.60830078125
57600,0.6057291666666667
64000,0.604890625
70400,0.6046448863636363
76800,0.608515625
83200,0.6097115384615385
89600,0.6115290178571429
96000,0.61446875
102400,0.61576171875
108800,0.6174172794117647
115200,0.6190711805555555
121600,0.6197532894736842
128000,0.6209375
134400,0.6225
140800,0.624140625
147200,0.6263247282608696
153600,0.62751953125
160000,0.62845
166400,0.6302043269230769
172800,0.630636574074074
179200,0.6317299107142857
185600,0.6324838362068965
192000,0.6333333333333333
198400,0.6346421370967742
204800,0.635712890625
211200,0.6362452651515151
217600,0.6372472426470588
224000,0.6383482142857143
230400,0.6396267361111111
236800,0.6408614864864864
243200,0.6419284539473684
249600,0.6422916666666667
256000,0.6428359375
262400,0.6418521341463415
268800,0.6411681547619048
275200,0.6415915697674418
281600,0.6423970170454546
288000,0.6428854166666667
294400,0.643695652173913
300800,0.6443018617021277
307200,0.64505859375
313600,0.6458386479591837
320000,0.64595
326400,0.6460968137254902
332800,0.6464933894230769
339200,0.6467806603773585
345600,0.6470659722222222
352000,0.6476619318181818
358400,0.6485602678571428
364800,0.6492406798245614
371200,0.6497521551724138
377600,0.6507786016949153
384000,0.65159375
390400,0.652156762295082
396800,0.6526033266129032
403200,0.6528521825396826
407183,0.6529152739677246
