step,accuracy
200,0.965
400,0.935
600,0.9383333333333334
800,0.925
1000,0.92
1200,0.9183333333333333
1400,0.9142857142857143
1600,0.914375
1800,0.9211111111111111
2000,0.916
2200,0.9172727272727272
2400,0.9179166666666667
2600,0.9184615384615384
2800,0.9185714285714286
3000,0.9196666666666666
3200,0.91875
3400,0.9167647058823529
3600,0.9158333333333334
3800,0.9160526315789473
4000,0.91625
4200,0.9164285714285715
4400,0.9170454545454545
4600,0.9169565217391304
4800,0.9170833333333334
5000,0.9158
5200,0.9163461538461538
5400,0.9162962962962963
5600,0.9158928571428572
5800,0.9158620689655173
6000,0.9156666666666666
6200,0.9130645161290323
6400,0.91234375
6600,0.9124242424242425
6800,0.9123529411764706
7000,0.9127142857142857
7200,0.9127777777777778
7400,0.9132432432432432
7600,0.9132894736842105
7800,0.9129487179487179
8000,0.91275
8200,0.9129268292682927
8400,0.9133333333333333
8600,0.9133720930232558
8800,0.9135227272727273
9000,0.9133333333333333
9200,0.9122826086956521
9400,0.9122340425531915
9600,0.9120833333333334
9800,0.9124489795918367
10000,0.9128
10200,0.9119607843137255
10400,0.9123076923076923
10600,0.9120754716981132
10800,0.9124074074074074
11000,0.9121818181818182
11200,0.9125
11400,0.9128070175438596
11600,0.9127586206896552
11800,0.912542372881356
12000,0.9126666666666666
12200,0.9129508196721311
12400,0.9131451612903225
12600,0.9128571428571428
12800,0.91296875
13000,0.912923076923077
13200,0.9129545454545455
13400,0.9129850746268656
13600,0.9126470588235294
13800,0.912463768115942
14000,0.9126428571428571
14200,0.9124647887323943
14400,0.9125694444444444
14600,0.9123287671232877
14800,0.9122972972972972
15000,0.9126666666666666
15200,0.9129605263157895
15400,0.9133766233766234
15600,0.9129487179487179
15800,0.9127215189873418
16000,0.9125625
16200,0.9118518518518518
16400,0.9115243902439024
16600,0.911566265060241
16800,0.9116071428571428
17000,0.9117647058823529
17200,0.9116279069767442
17400,0.9120114942528735
17600,0.9116477272727272
17800,0.9110112359550562
18000,0.9107777777777778
18200,0.9106593406593406
18400,0.9105978260869565
18600,0.9104301075268817
18800,0.9101063829787234
19000,0.9100526315789473
19200,0.90984375
19400,0.9098453608247423
19600,0.9097448979591837
19800,0.9096969696969697
20000,0.90945
20200,0.9095544554455446
20400,0.909656862745098
20600,0.9096116504854369
20800,0.9090865384615384
21000,0.908952380952381
21200,0.9085377358490566
21400,0.9080841121495327
21600,0.9081018518518519
21800,0.908394495412844
22000,0.9083181818181818
22200,0.907972972972973
22400,0.9080357142857143
22600,0.9080088495575221
