step,accuracy
160,0.9625
320,0.9375
480,0.9354166666666667
640,0.9390625
800,0.93375
960,0.9291666666666667
1120,0.9285714285714286
1280,0.9265625
1440,0.9277777777777778
1600,0.930625
1760,0.9357954545454545
1920,0.9359375
2080,0.9355769230769231
2240,0.9361607142857142
2400,0.935
2560,0.93671875
2720,0.9367647058823529
2880,0.9368055555555556
3040,0.9375
3200,0.9371875
3360,0.9360119047619048
3520,0.9357954545454545
3680,0.9358695652173913
3840,0.9348958333333334
4000,0.935
4160,0.9355769230769231
4320,0.9351851851851852
4480,0.9348214285714286
4640,0.9336206896551724
4800,0.9335416666666667
4960,0.9330645161290323
5120,0.9333984375
5280,0.9329545454545455
5440,0.9336397058823529
5600,0.9330357142857143
5760,0.9335069444444445
5920,0.9346283783783784
6080,0.9347039473684211
6240,0.9323717948717949
6400,0.9325
6560,0.9332317073170732
6720,0.9321428571428572
6880,0.9318313953488372
7040,0.9318181818181818
7200,0.9322222222222222
7360,0.9320652173913043
7520,0.9316489361702127
7680,0.93125
7840,0.9311224489795918
8000,0.931125
8160,0.9314950980392157
8320,0.9314903846153846
8480,0.9321933962264151
8640,0.9320601851851852
8800,0.9319318181818181
8960,0.93203125
9120,0.93125
9280,0.9308189655172414
9440,0.9309322033898305
9600,0.9305208333333334
9760,0.9311475409836065
9920,0.9309475806451613
10080,0.9310515873015873
10240,0.930859375
10400,0.9308653846153846
10560,0.9304924242424243
10720,0.9305037313432836
10880,0.930514705882353
11040,0.9303442028985507
11200,0.930625
11360,0.9308098591549295
11520,0.9306423611111111
11680,0.9311643835616439
11840,0.9311655405405406
12000,0.9313333333333333
12160,0.9310855263157894
12320,0.9310876623376624
12480,0.9311698717948718
12640,0.9311708860759493
12800,0.931171875
12960,0.9310956790123457
13120,0.9310975609756098
13280,0.9314006024096385
13440,0.9311011904761904
13600,0.9309558823529411
13760,0.9306686046511627
13920,0.9307471264367816
14080,0.9308948863636364
14240,0.9310393258426967
14400,0.9309722222222222
14560,0.9303571428571429
14720,0.9302309782608695
14880,0.9306451612903226
15040,0.9305851063829788
15200,0.9304605263157895
15360,0.9307942708333333
15520,0.930798969072165
15680,0.9305484693877552
15840,0.9304924242424243
16000,0.9306875
16160,0.9308168316831683
16320,0.9308210784313725
16480,0.9307038834951457
16640,0.9305889423076923
16800,0.9302380952380952
16960,0.9303655660377359
17120,0.9304906542056075
17280,0.9304976851851852
17440,0.9303325688073395
17600,0.9301136363636363
17760,0.9300112612612612
17920,0.930078125
18080,0.9298672566371682
18240,0.9299890350877194
18400,0.9298913043478261
18560,0.9299568965517241
18720,0.9298076923076923
18880,0.9296080508474577
19040,0.9296218487394958
19200,0.9294791666666666
19360,0.9295971074380165
19520,0.9293032786885246
19680,0.9295731707317073
19840,0.9294858870967742
20000,0.92935
20160,0.9291666666666667
20320,0.9292814960629922
20480,0.929150390625
20640,0.9290697674418604
20800,0.9287980769230769
20960,0.9285782442748092
21120,0.928219696969697
21280,0.9281484962406015
21440,0.9279850746268656
21600,0.9280092592592593
21760,0.9282628676470588
21920,0.9281934306569343
22080,0.9282155797101449
22240,0.9281474820143885
22400,0.9283035714285715
22560,0.9284131205673759
22720,0.9283450704225352
22880,0.928409090909091
23040,0.9283854166666666
23200,0.928448275862069
23360,0.9285530821917808
23520,0.9283163265306122
23680,0.9283361486486487
23840,0.9282298657718121
24000,0.92825
24160,0.9283940397350994
24320,0.9283305921052631
24480,0.9285130718954249
24640,0.9284902597402598
24800,0.9286693548387097
24960,0.9287259615384615
25120,0.928781847133758
25280,0.9287183544303798
25440,0.9287342767295598
25600,0.9287109375
25760,0.928610248447205
25920,0.9285108024691358
26080,0.9285659509202454
26240,0.9285823170731707
26400,0.9285606060606061
26560,0.9286897590361446
26720,0.9289670658682635
26880,0.9290178571428571
27040,0.928957100591716
27200,0.9288970588235295
27360,0.928983918128655
27520,0.9291424418604651
27680,0.9292991329479768
27840,0.9291307471264367
28000,0.9290357142857143
28160,0.9289417613636364
28320,0.9288135593220339
28480,0.9288623595505618
28640,0.928840782122905
28800,0.9290972222222222
28960,0.9291436464088397
29120,0.9292239010989011
29280,0.9292691256830601
29440,0.9294836956521739
29600,0.9292905405405405
29760,0.9292338709677419
29920,0.9292780748663102
30080,0.9292553191489362
30240,0.9294312169312169
30400,0.9296052631578947
30560,0.9295811518324607
30720,0.9294921875
30880,0.929339378238342
31040,0.9294136597938144
31200,0.9296153846153846
31360,0.929655612244898
31520,0.9295685279187818
31680,0.9296085858585859
31840,0.9295540201005025
32000,0.92953125
32160,0.9294154228855721
32320,0.9293007425742574
32480,0.9292179802955665
32640,0.9292279411764706
32800,0.9290243902439025
32960,0.9289441747572815
33120,0.9289553140096618
33280,0.9289362980769231
33440,0.9290071770334928
33600,0.9289880952380952
33760,0.9289691943127962
33920,0.9287441037735849
34080,0.9286091549295775
34240,0.9286799065420561
34400,0.9286046511627907
34560,0.928587962962963
34720,0.9286002304147466
34880,0.9286983944954128
35040,0.9287100456621005
35200,0.9288068181818182
35360,0.9287330316742082
35520,0.9284346846846847
35680,0.9283071748878924
35840,0.9284319196428571
36000,0.9283611111111111
36160,0.9284015486725664
36320,0.9283590308370044
36480,0.928344298245614
36640,0.928329694323144
36800,0.928233695652174
36960,0.9281385281385282
37120,0.9280980603448276
37280,0.927950643776824
37440,0.9278044871794872
37600,0.9279787234042554
37760,0.9280455508474577
37920,0.9279272151898734
38080,0.9278623949579832
38240,0.9276935146443515
38400,0.9276822916666667
38560,0.9276452282157677
38720,0.9276342975206612
38880,0.9273919753086419
39040,0.9272797131147541
39200,0.9272704081632653
39360,0.9272357723577236
39520,0.9271255060728745
39680,0.9270665322580646
39840,0.9271084337349398
40000,0.9271
40160,0.9269422310756972
40320,0.9270089285714286
40480,0.9270256916996047
40640,0.9270423228346457
40800,0.9269117647058823
40960,0.92685546875
41120,0.9268239299610895
41280,0.9267441860465117
41440,0.9263996138996139
41600,0.9264423076923077
41760,0.9263649425287356
41920,0.9262881679389313
42080,0.9263070342205323
42240,0.9263494318181819
42400,0.9264622641509433
42560,0.9263862781954887
42720,0.9264513108614232
42880,0.9263292910447761
43040,0.9262546468401487
43200,0.92625
43360,0.9261992619926199
43520,0.926217830882353
43680,0.92621336996337
43840,0.926345802919708
44000,0.926340909090909
44160,0.926268115942029
44320,0.9262409747292418
44480,0.9263039568345324
44640,0.9261200716845878
44800,0.9260714285714285
44960,0.9259786476868327
45120,0.9259086879432624
45280,0.925839222614841
45440,0.9259242957746479
45600,0.9257675438596491
45760,0.9257867132867132
45920,0.9257186411149826
46080,0.9256727430555556
46240,0.9255622837370242
46400,0.9255603448275862
46560,0.9255369415807561
46720,0.9254922945205479
46880,0.925490614334471
47040,0.92546768707483
47200,0.9254237288135593
47360,0.9255067567567568
47520,0.9254840067340068
47680,0.9255243288590604
47840,0.9255852842809364
48000,0.9255625
48160,0.9254983388704319
48320,0.9255794701986755
48480,0.925536303630363
48640,0.9254934210526315
48800,0.9255122950819672
48960,0.9255514705882353
49120,0.9254885993485342
49280,0.9254667207792208
49440,0.9253033980582525
49600,0.9253427419354838
49760,0.9253617363344051
49920,0.9255208333333333
50080,0.9254992012779553
50240,0.9255374203821656
50400,0.9256150793650794
50560,0.9256131329113924
50720,0.9255520504731861
50880,0.9255699685534591
51040,0.9255094043887148
51200,0.9254296875
51360,0.9252336448598131
51520,0.9252717391304348
51680,0.9251934984520124
51840,0.9252121913580247
52000,0.9252115384615385
52160,0.9250191717791411
52320,0.9247515290519878
52480,0.9246189024390243
52640,0.924525075987842
52800,0.9243560606060606
52960,0.9243391238670695
53120,0.9243599397590362
53280,0.924436936936937
53440,0.9245696107784431
53600,0.9246268656716418
53760,0.9246837797619047
53920,0.9246661721068249
54080,0.9246671597633136
54240,0.9245575221238939
54400,0.9245404411764706
54560,0.924541788856305
54720,0.9245614035087719
54880,0.9246173469387755
55040,0.9246184593023256
55200,0.9246557971014493
55360,0.9246387283236994
55520,0.9246397694524495
55680,0.9245330459770115
55840,0.9245522922636104
56000,0.9244642857142857
56160,0.9245014245014245
56320,0.9243963068181819
56480,0.924256373937677
56640,0.9241525423728814
56800,0.9242957746478874
56960,0.9241924157303371
57120,0.9241421568627451
57280,0.9239699720670391
57440,0.9239206128133705
57600,0.9240277777777778
57760,0.9240131578947368
57920,0.9239640883977901
58080,0.9239669421487603
58240,0.923901098901099
58400,0.9238698630136987
58560,0.9238217213114754
58720,0.9237568119891009
58880,0.9235733695652174
59040,0.9235941734417344
59200,0.9236148648648649
59360,0.9236691374663073
59520,0.923538306451613
59680,0.9235422252010724
59840,0.9234291443850268
60000,0.9233666666666667
60160,0.9232712765957447
60320,0.9232758620689655
60480,0.9232804232804233
60640,0.9233014511873351
60800,0.9232565789473685
60960,0.9231627296587926
61120,0.9231348167539267
61280,0.9230907310704961
61440,0.9230305989583333
61600,0.9230681818181818
61760,0.9230408031088083
61920,0.9227874677002584
62080,0.9226965206185567
62240,0.922702442159383
62400,0.9226282051282051
62560,0.9225863171355498
62720,0.9224968112244898
62880,0.9224236641221374
63040,0.922493654822335
63200,0.9224050632911392
63360,0.9223642676767677
63520,0.9223866498740554
63680,0.9223146984924623
63840,0.9221961152882205
64000,0.92215625
64160,0.9221477556109726
64320,0.9219993781094528
64480,0.9218207196029776
64640,0.9216893564356435
64800,0.9216820987654321
64960,0.9216594827586206
65120,0.9216369778869778
65280,0.9216145833333333
65440,0.9215617359413203
65600,0.9215243902439024
65760,0.9215024330900243
65920,0.921556432038835
66080,0.9215799031476998
66240,0.9215579710144928
66400,0.9215963855421687
66560,0.9215294471153846
66720,0.9215827338129496
66880,0.9215610047846889
67040,0.92152446300716
67200,0.9214732142857143
67360,0.9213776722090261
67520,0.92135663507109
67680,0.9212470449172577
67840,0.921152712264151
68000,0.9211176470588235
68160,0.9210827464788732
68320,0.9210626463700234
68480,0.9210572429906542
68640,0.921037296037296
68800,0.9209738372093024
68960,0.9209396751740139
69120,0.9209346064814815
69280,0.9209584295612009
69440,0.9208525345622119
69600,0.9206609195402299
69760,0.9205561926605504
69920,0.9206092677345538
70080,0.9205907534246576
70240,0.920501138952164
70400,0.9202982954545454
70560,0.9203231292517007
70720,0.9202347285067873
70880,0.9202172686230248
71040,0.9201998873873873
71200,0.9201685393258427
71360,0.9201233183856502
71520,0.9201761744966444
71680,0.9201171875
71840,0.9201280623608018
72000,0.9200416666666666
72160,0.9200388026607539
72320,0.920049778761062
72480,0.9199917218543047
72640,0.9199752202643172
72800,0.9200274725274725
72960,0.9200109649122807
73120,0.9198851203501094
73280,0.9198007641921397
73440,0.9198120915032679
73600,0.9196875
73760,0.9196583514099783
73920,0.9196969696969697
74080,0.9196814254859611
74240,0.9197063577586206
74400,0.9197580645161291
74560,0.9198497854077253
74720,0.9198206638115631
74880,0.9198317307692307
75040,0.9198160980810235
75200,0.919906914893617
75360,0.919984076433121
75520,0.9199284957627119
75680,0.9199920718816068
75840,0.9200290084388185
76000,0.92
76160,0.920063025210084
76320,0.920125786163522
76480,0.9201098326359832
76640,0.9200939457202505
76800,0.9200911458333333
76960,0.92006237006237
77120,0.9200726141078838
77280,0.9200957556935818
77440,0.9201188016528926
77600,0.9200128865979381
77760,0.9199845679012346
77920,0.9200462012320328
78080,0.9199282786885246
78240,0.9200153374233129
78400,0.9200765306122449
78560,0.9199974541751528
78720,0.9200076219512195
78880,0.9200050709939148
79040,0.9200278340080972
79200,0.9200378787878788
79360,0.9199722782258064
79520,0.9200452716297787
79680,0.9200552208835341
79840,0.92000250501002
80000,0.920025
80160,0.9200848303393213
80320,0.9200448207171315
80480,0.920079522862823
80640,0.9201140873015873
80800,0.9200866336633663
80960,0.9200839920948617
81120,0.9200813609467455
81280,0.9201279527559055
81440,0.9201743614931238
81600,0.9202573529411765
81760,0.9203400195694716
81920,0.92032470703125
82080,0.920333820662768
82240,0.9202821011673151
82400,0.9202669902912621
82560,0.9202882751937984
82720,0.920176499032882
82880,0.9201496138996139
83040,0.9201107899807321
83200,0.9201322115384616
83360,0.9200815738963531
83520,0.9200311302681993
83680,0.9200286806883365
83840,0.9200023854961832
84000,0.9199761904761905
84160,0.9200332699619772
84320,0.9200901328273244
84480,0.9200284090909091
84640,0.9199669187145557
84800,0.9199646226415095
84960,0.9199505649717514
85120,0.9199600563909774
85280,0.9199108818011257
85440,0.9198501872659176
85600,0.9197663551401869
85760,0.9197411380597015
85920,0.9195996275605214
86080,0.9195051115241636
86240,0.9194805194805195
86400,0.9195023148148148
86560,0.919489371534196
86720,0.9194649446494465
86880,0.91945211786372
87040,0.9194278492647059
87200,0.9194036697247706
87360,0.9194139194139194
87520,0.9195041133455211
87680,0.9195939781021898
87840,0.9196265938069217
88000,0.9196477272727273
88160,0.9196914700544465
88320,0.9196897644927536
88480,0.9197445750452079
88640,0.9197653429602888
88800,0.9197635135135135
88960,0.9197729316546762
89120,0.919782315978456
89280,0.9198140681003584
89440,0.9197898032200358
89600,0.9197767857142857
89760,0.9197749554367202
89920,0.9197175266903914
90080,0.9197047069271759
90240,0.9196808510638298
90400,0.919646017699115
90560,0.919666519434629
90720,0.9196979717813051
90880,0.919762323943662
91040,0.9197385764499121
91200,0.9196929824561404
91360,0.9197132224168126
91520,0.9197443181818182
91680,0.9197425828970331
91840,0.919697299651568
92000,0.9197391304347826
92160,0.9197916666666667
92320,0.9197681975736568
92480,0.9197988754325259
92640,0.9198078583765112
92800,0.9198060344827587
92960,0.9198257314974182
93120,0.9198131443298969
93280,0.919864922813036
93440,0.9199058219178082
93600,0.9199252136752136
93760,0.9199018771331058
93920,0.9199531516183986
94080,0.9199829931972789
94240,0.9200339558573853
94400,0.9200741525423729
94560,0.9201353637901861
94720,0.9201541385135135
94880,0.9201306913996627
95040,0.920128367003367
95200,0.9200420168067227
95360,0.9201237416107383
95520,0.9201528475711893
95680,0.920181856187291
95840,0.9202525041736227
96000,0.92028125
96160,0.9203410981697171
96320,0.9203073089700997
96480,0.9202529021558872
96640,0.9201883278145695
96800,0.9202376033057851
96960,0.9201835808580858
97120,0.920160626029654
97280,0.9201994243421052
97440,0.9202688834154351
97600,0.9202766393442623
97760,0.9203150572831423
97920,0.920281862745098
98080,0.9203201468189234
98240,0.9203583061889251
98400,0.9204065040650407
98560,0.9204342532467532
98720,0.9204517828200972
98880,0.9205097087378641
99040,0.9205573505654281
