step,accuracy
1600,0.64875
3200,0.63625
4800,0.628125
6400,0.62859375
8000,0.6275
9600,0.6210416666666667
11200,0.6208035714285715
12800,0.6159375
14400,0.6148611111111111
16000,0.6120625
17600,0.6103977272727272
19200,0.6096354166666667
20800,0.6089903846153846
22400,0.6095982142857143
24000,0.6091666666666666
25600,0.6098828125
27200,0.6105147058823529
28800,0.6102777777777778
30400,0.6087171052631579
32000,0.607375
33600,0.605625
35200,0.6041477272727273
36800,0.6054891304347826
38400,0.605859375
40000,0.6067
41600,0.6063942307692308
43200,0.6061111111111112
44800,0.6065848214285714
46400,0.6076077586206896
48000,0.606375
49600,0.6065927419354838
51200,0.60685546875
52800,0.6070643939393939
54400,0.6074448529411764
56000,0.6070892857142857
57600,0.60515625
59200,0.6049493243243244
60800,0.6046052631578948
62400,0.605224358974359
64000,0.605390625
65600,0.6051524390243902
67200,0.6047172619047619
68800,0.6046075581395349
70400,0.6049005681818181
72000,0.6054444444444445
73600,0.6067119565217391
75200,0.6074335106382979
76800,0.6074348958333333
78400,0.6082397959183673
80000,0.6078625
81600,0.6079289215686274
83200,0.6076322115384616
84800,0.6083254716981132
86400,0.6086111111111111
88000,0.6087159090909091
89600,0.6084933035714286
91200,0.6091008771929824
92800,0.6097737068965517
94400,0.6102012711864406
96000,0.61071875
97600,0.6108196721311475
99200,0.6111290322580645
100800,0.6116468253968254
102400,0.61203125
104000,0.6122884615384615
105600,0.6127462121212122
107200,0.6127985074626866
108800,0.61265625
110400,0.6128985507246377
112000,0.6131607142857143
113600,0.6136267605633803
115200,0.6136111111111111
116800,0.6135958904109589
118400,0.6137246621621621
120000,0.6135833333333334
121600,0.6134375
123200,0.6136038961038961
124800,0.6138301282051282
126400,0.6140743670886076
128000,0.61390625
129600,0.6141743827160494
131200,0.6144435975609757
132800,0.614796686746988
134400,0.6152455357142858
136000,0.6154411764705883
137600,0.6157558139534883
139200,0.616257183908046
140800,0.6166974431818182
142400,0.617064606741573
144000,0.6175
145600,0.6179670329670329
147200,0.6178940217391304
148800,0.618481182795699
150400,0.6185771276595745
152000,0.6188092105263158
153600,0.6186848958333333
155200,0.6186340206185567
156800,0.6186607142857142
158400,0.6188888888888889
160000,0.6189375
161600,0.6195420792079208
163200,0.6200674019607844
164800,0.620618932038835
166400,0.6209134615384615
168000,0.6212083333333334
169600,0.6214209905660377
171200,0.621606308411215
172800,0.6213020833333334
174400,0.6213876146788991
176000,0.6214886363636364
177600,0.6215878378378379
179200,0.6219642857142857
180800,0.6223783185840708
182400,0.6227138157894737
184000,0.6229021739130435
185600,0.6231950431034483
187200,0.6234134615384616
188800,0.6237341101694915
190400,0.6241176470588236
192000,0.6243697916666666
193600,0.6248760330578512
195200,0.6252663934426229
196800,0.6255436991869918
198400,0.6257510080645161
200000,0.62593
201600,0.6262847222222222
203200,0.626619094488189
204800,0.6268798828125
206400,0.6271317829457365
208000,0.6274855769230769
209600,0.627604961832061
211200,0.6277698863636364
212800,0.6278242481203008
214400,0.6281902985074627
216000,0.6282731481481482
217600,0.6284972426470589
219200,0.6289689781021898
220800,0.6292300724637682
222400,0.629478417266187
224000,0.6296339285714285
225600,0.6297606382978723
227200,0.6299955985915493
228800,0.6304064685314685
230400,0.6307769097222222
232000,0.6311379310344828
233600,0.6313484589041096
235200,0.6316198979591837
236800,0.631875
238400,0.6320805369127517
240000,0.6322791666666666
241600,0.6325993377483444
243200,0.6328330592105263
244800,0.6328799019607844
246400,0.6328652597402598
248000,0.632875
249600,0.6329166666666667
251200,0.6330135350318471
252800,0.6332080696202531
254400,0.6334591194968553
256000,0.6335
257600,0.6336490683229814
259200,0.6334375
260800,0.6327645705521472
262400,0.6321303353658536
264000,0.6316060606060606
265600,0.6313742469879519
267200,0.6311489520958083
268800,0.6309114583333333
270400,0.6307655325443787
272000,0.6305698529411765
273600,0.6304861111111111
275200,0.6308829941860465
276800,0.6312644508670521
278400,0.6315265804597702
280000,0.6316964285714286
281600,0.6318075284090909
283200,0.6318396892655367
284800,0.6319733146067416
286400,0.6321089385474861
288000,0.6323506944444445
289600,0.6325690607734806
291200,0.6327747252747252
292800,0.6330020491803279
294400,0.633305027173913
296000,0.6335777027027027
297600,0.633736559139785
299200,0.6338502673796792
300800,0.6340791223404255
302400,0.6343088624338624
304000,0.6346217105263158
305600,0.6347414921465968
307200,0.6349934895833333
308800,0.635223445595855
310400,0.6354993556701031
312000,0.6357179487179487
313600,0.6358864795918368
315200,0.635866116751269
316800,0.6359027777777778
318400,0.6359924623115578
320000,0.635928125
321600,0.6360541044776119
323200,0.6360736386138613
324800,0.6362192118226601
326400,0.6363174019607843
328000,0.6363719512195122
329600,0.6365716019417476
331200,0.6367542270531401
332800,0.636787860576923
334400,0.6369647129186603
336000,0.6371934523809524
337600,0.6373163507109004
339200,0.6373408018867924
340800,0.6373738262910799
342400,0.6375408878504673
344000,0.6377703488372093
345600,0.6380150462962964
347200,0.6382344470046083
348800,0.6384776376146789
350400,0.6386872146118722
352000,0.6389630681818181
353600,0.6392731900452489
355200,0.6395692567567568
356800,0.6398822869955157
358400,0.6401869419642857
360000,0.6404111111111112
361600,0.6406388274336283
363200,0.6408810572687225
364800,0.6410827850877193
366400,0.6413127729257642
368000,0.6415733695652174
369600,0.6416991341991342
371200,0.6419477370689655
372800,0.6422022532188841
374400,0.642457264957265
376000,0.6427792553191489
377600,0.6430349576271186
379200,0.64332805907173
380800,0.6435740546218487
382400,0.6437996861924686
384000,0.644015625
