step,drift_score
0,5.828009711371528e-07
16,0.0012442800733778211
32,0.0008319064422889992
48,0.00034556344703391744
64,0.0010380126811839916
80,0.0010024022172998499
96,0.0005684759881761339
112,0.00023464361826578775
128,0.00045125352011786564
144,0.0007530649503072103
160,0.0007962496192366989
176,0.000967721144358317
192,0.000708443147164804
208,0.000698493586646186
224,0.001153444802319562
240,0.0015045007069905598
256,0.0022392913147255226
272,0.0003428503319069191
288,0.0005277616006356699
304,0.0009541886824148673
320,0.0010280564979270653
336,0.0008435955754032841
352,0.0007969361764413339
368,0.0008478981477242929
384,0.0014385139500653302
400,0.0006156740365204987
416,0.0008834754979168927
432,0.0007189887541311758
448,0.00037318688851815685
464,0.0004219302424678096
480,0.0006306436326768664
496,0.00023780928717719184
512,0.0002883032516196922
528,0.0003876664020397045
544,0.0005347728729248047
560,0.0004646778106689453
576,0.00029999459231341326
592,0.0003476738929748535
608,0.00016041155214662904
624,7.594514776159215e-05
640,6.28210880138256e-05
656,0.0001156661245557997
672,0.00015066950409500687
688,0.00020356089980513961
704,0.00031029074280350296
720,0.00039085856190434207
736,0.0002477323567425763
752,0.0003922758279023347
768,0.00016894605424669053
784,0.00013709509814227068
800,0.00023599686446013274
816,0.000211214577710187
832,0.00019167970727991174
848,0.00021862542187726057
864,0.00036193485613222475
880,0.0003678622069182219
896,6.498672344066479e-05
912,6.162237238000941e-05
928,0.0003106748616253888
944,0.000374718948646828
960,0.00047154338271529586
976,0.0003605242128725405
992,0.00035596335375750505
1008,0.0003368589613172743
1024,0.0002499575968141909
1040,0.00020714600880940756
1056,0.0003320354002493399
1072,0.00045221602475201643
1088,0.00015178653928968642
1104,0.00014959882806848596
1120,8.625675130773473e-05
1136,0.0001966379306934498
1152,0.00015416630992182978
1168,0.00014935599433051216
1184,8.844667010837131e-05
1200,9.514888127644856e-05
1216,0.00013860287489714446
1232,8.898311191134983e-05
1248,8.634063932630751e-05
1264,7.895628611246745e-05
1280,0.00013155628133703162
1296,0.00013847262771041305
1312,7.980178903650355e-05
1328,0.00020212155801278573
1344,0.0002125943148577655
1360,0.00014091641814620407
1376,8.004683035391349e-05
1392,0.00014059631912796585
1408,0.00010355092861034252
1424,9.065424954449689e-05
1440,5.81785484596535e-05
1456,3.274061061717846e-05
1472,9.325477812025283e-05
1488,0.00011594648714418765
1504,0.00010823982733267325
1520,7.929404576619466e-05
1536,9.954196435433846e-05
1552,5.9944612008553964e-05
1568,7.54396120707194e-05
1584,5.226223557083695e-05
1600,5.450513627794054e-05
1616,2.8307791109438296e-05
1632,2.233849631415473e-05
1648,7.199799572979962e-05
1664,0.00010719564225938584
1680,0.00012649430168999566
1696,4.005211370962637e-05
1712,8.717068919429073e-05
1728,9.234967055144134e-05
1744,8.612650412100333e-05
1760,0.00022060782821090133
1776,0.00016368318487096717
1792,3.609613136008934e-05
1808,0.00011289781994289822
1824,0.00018757360952871818
1840,0.0001939358534636321
1856,0.00018190454553674768
1872,0.00013742844263712564
1888,0.00010142061445448134
1904,0.00016600997359664352
1920,0.00020735131369696723
1936,0.00014346175723605685
1952,0.0002108083830939399
1968,0.00018011199103461372
1984,0.0002168240370573821
2000,0.00010681814617580838
2016,6.602207819620769e-05
2032,0.00010249129048100224
2048,0.00012597331294307
2064,0.00011461531674420392
2080,8.348844669483326e-05
2096,3.952450222439236e-05
2112,6.445469679655853e-05
2128,3.686878416273329e-05
2144,9.532769521077474e-05
2160,8.474897455286097e-05
2176,8.742456082944516e-05
2192,4.099916528772425e-05
2208,0.00012562451539216218
2224,9.533431794908311e-05
2240,8.436044057210286e-05
2256,0.00011199050479465061
2272,0.00010021527608235677
2288,0.00010019320028799552
2304,0.0001152952512105306
2320,5.116065343221029e-05
2336,9.208255343967014e-05
2352,0.00013844392917774343
2368,0.00014001793331570097
2384,0.0001855205606531214
2400,0.0001413689719306098
2416,7.419895242761683e-05
2432,0.0001534245632312916
2448,9.829909713179977e-05
2464,0.0001293553246392144
2480,9.992829075566044e-05
2496,4.069893448441117e-05
2512,4.123537628738968e-05
2528,8.982419967651367e-05
2544,0.00010208509586475514
2560,7.362277419478805e-05
2576,7.739331987169053e-05
2592,3.126594755384657e-05
2608,6.0209521540889034e-05
2624,3.954878559818974e-05
2640,4.5434192374900534e-05
2656,3.993290442007559e-05
2672,3.864367802937826e-05
2688,3.879600101047092e-05
2704,2.5886076468008536e-05
2720,1.6819547723840783e-05
2736,3.7018899564389826e-05
2752,6.498451586122867e-05
2768,9.409145072654442e-05
2784,0.0001863241195678711
2800,0.00012977034957320602
2816,0.00010075613304420754
2832,8.383724424574111e-05
2848,0.00011022885640462239
2864,0.00016484878681324148
2880,0.00016263016947993525
2896,3.859290370234737e-05
2912,7.684142501265915e-05
2928,4.56814412717466e-05
2944,4.6034653981526695e-05
2960,4.3646053031638815e-05
2976,7.182138937490958e-05
2992,0.00011035689601191768
3008,9.791939346878617e-05
3024,9.782005239416051e-05
3040,0.00011299936859696
3056,7.7243204470034e-05
3072,0.00015486169744420935
3088,0.0001824498176574707
3104,0.0001857302806995533
3120,8.652828357837818e-05
3136,0.00011611867834020543
3152,0.00016429909953364618
3168,0.00016223501276086877
3184,0.00012227120222868743
3200,0.00019637964389942312
3216,0.00018243657218085395
3232,0.00016469204867327654
3248,0.00011021340334856952
3264,8.649516988683629e-05
3280,8.942462779857494e-05
3296,8.180185600563332e-05
3312,6.99670226485641e-05
3328,4.3248688733136213e-05
3344,5.295100035490813e-05
3360,6.782787817495841e-05
3376,5.9988763597276476e-05
3392,4.312947944358543e-05
3408,2.3011808042173033e-05
3424,5.4101149241129555e-05
3440,1.555460470694083e-05
3456,2.7689668867323133e-05
3472,1.1422016002513744e-05
3488,1.3088738476788555e-05
3504,2.9201860781069155e-05
3520,6.696250703599717e-05
3536,0.00010102104257654261
3552,5.846111862747757e-05
3568,1.8183831815366392e-05
3584,2.9318862491183812e-05
3600,1.765622033013238e-05
3616,2.7780179624204283e-05
3632,3.199003360889576e-05
3648,4.9948692321777344e-05
3664,6.572405497233073e-05
3680,6.562471389770508e-05
3696,9.191036224365234e-05
3712,3.287968812165437e-05
3728,2.6881694793701172e-05
3744,5.8540591487178096e-05
3760,5.2191593028880934e-05
3776,2.48904581423159e-05
3792,6.450105596471715e-05
3808,4.744529724121094e-05
3824,4.902371653804073e-05
3840,8.074663303516529e-05
3856,2.899434831407335e-05
3872,3.1318929460313586e-05
3888,4.97809162846318e-05
3904,6.675499456900138e-05
3920,5.340355413931387e-05
3936,4.9573403817635995e-05
3952,3.684450078893591e-05
3968,6.013004868118851e-05
3984,4.525979359944662e-05
4000,1.9954310523139106e-05
4016,2.8970064940275968e-05
4032,4.799277694137008e-05
4048,3.3096030906394675e-05
4064,3.930595186021593e-05
4080,3.330575095282661e-05
4096,3.534555435180664e-05
4112,2.3102318799054182e-05
4128,3.989316799022533e-05
4144,5.390246709187826e-05
4160,8.945774149011683e-05
4176,7.100900014241536e-05
4192,5.328655242919922e-05
4208,9.059906005859375e-05
4224,7.710412696555809e-05
4240,4.8749976687961156e-05
4256,3.4471352895100914e-05
